total_population,pop_density,maxdist_road,meandist_road,id
14,9,1145,380,34215
0,0,50000,50000,34217
15,9,12046,11368,34218
0,0,5051,4226,34224
390,239,3314,2943,34226
3,1,6209,5324,34234
0,0,50000,50000,34236
228,140,3221,2449,34241
1,1,50000,50000,34245
9,5,10504,9795,34250
0,0,50000,50000,34264
0,0,50000,50000,34267
0,0,3740,2915,34271
2,1,2081,1339,34283
0,0,7082,6272,34287
15,9,7395,6534,34297
0,0,14004,13327,34302
49,30,960,305,34309
391,240,2124,1324,34325
1,0,2594,1952,34331
5,3,5139,4462,34333
376,230,996,439,34348
0,0,25934,25196,34359
8,5,8731,7834,34366
0,0,50000,50000,34371
60,37,3446,2758,34387
0,0,14792,13921,34392
0,0,14346,13588,34415
1,1,19450,18772,34432
266,163,1941,1118,34465
1,0,4584,3729,34468
0,0,2991,2174,34472
14,8,1816,1048,34479
41,25,1981,1123,34499
0,0,47047,46189,34502
0,0,50000,50000,34503
6,3,3094,2235,34506
10,6,717,174,34507
92,56,1615,771,34512
0,0,12730,12080,34516
0,0,8030,7158,34522
0,0,50000,50000,34548
4,2,4944,4295,34555
0,0,13507,12722,34566
0,0,21431,20657,34591
452,277,653,194,34597
0,0,3387,2703,34604
1,0,13686,13032,34606
0,0,1884,1029,34607
0,0,21461,20784,34614
2,1,7136,6465,34649
0,0,8198,7643,34660
38,23,1294,661,34676
0,0,13634,12777,34698
0,0,1752,1157,34708
26,16,3304,2624,34720
0,0,28648,27975,34757
0,0,13312,12433,34760
5,3,2306,1864,34772
0,0,8077,7173,34774
4,2,2634,2141,34787
6,3,1067,482,34796
3,2,3748,2989,34798
0,0,24628,23809,34816
28,17,2074,1207,34844
53,33,3454,2606,34868
0,0,11318,10537,34879
1,0,2383,1579,34880
0,0,11302,10455,34894
27,17,7448,6610,34918
0,0,50000,50000,34920
0,0,2695,2118,34921
8,5,593,167,34939
645,396,1165,420,34957
29,17,1849,1079,34971
0,0,14704,13897,34976
7,4,8414,7569,34986
0,0,1762,1070,34988
0,0,50000,50000,35005
617,378,5104,4334,35023
26,16,657,181,35027
0,0,50000,50000,35035
3,2,32280,31578,35041
0,0,50000,50000,35046
5,3,13558,12825,35051
0,0,17487,16700,35058
0,0,10785,9900,35065
22,13,8977,8312,35066
505,310,2062,1200,35067
201,123,2629,1964,35075
0,0,5980,5164,35078
0,0,16984,16141,35086
338,207,1380,803,35092
0,0,50000,50000,35100
176,108,1009,339,35122
338,207,21495,20616,35123
0,0,50000,50000,35130
0,0,13956,13158,35151
2,1,3903,3158,35157
1,1,5767,4911,35171
18,11,5482,4724,35173
1,0,4098,3464,35184
119,73,1895,1100,35195
0,0,36404,35548,35196
0,0,20938,20153,35205
3,1,1859,1478,35207
8,5,7079,6296,35251
0,0,50000,50000,35255
0,0,50000,50000,35256
0,0,10577,9881,35264
0,0,48189,47301,35269
0,0,14795,13918,35271
13,8,9993,9138,35280
0,0,50000,50000,35307
0,0,8164,7309,35310
0,0,10883,10083,35318
8,5,6885,6033,35334
1802,1106,766,262,35336
0,0,11086,10274,35338
2,1,6954,6252,35362
0,0,2990,2253,35399
0,0,10619,9902,35407
22,13,3919,3138,35412
3,1,5365,4533,35425
1,0,2967,2093,35451
1,0,25109,24463,35452
0,0,6366,5504,35466
0,0,50000,50000,35478
36,22,2979,2410,35486
0,0,8785,8091,35487
0,0,1302,659,35554
0,0,3632,2861,35571
2,1,50000,50000,35592
9,5,11461,10746,35601
0,0,6362,5486,35613
41,25,1615,964,35625
0,0,5587,5188,35636
10,6,1304,588,35643
2,1,3471,2797,35645
0,0,2175,1312,35655
7,4,1035,329,35681
21,13,1520,882,35687
0,0,28740,28030,35698
0,0,50000,50000,35704
3,1,50000,50000,35708
4,3,2640,1930,35720
9,5,2771,1914,35727
0,0,50000,50000,35744
7,4,4369,3612,35765
31,19,3132,2431,35794
1,1,3546,2690,35817
0,0,50000,50000,35825
0,0,3265,2402,35840
33,20,3828,3078,35850
2,1,31070,30294,35871
0,0,45332,44469,35872
0,0,1582,946,35879
0,0,2375,1547,35884
2,1,13908,13128,35897
93,57,3540,2702,35905
21,13,1512,693,35917
2,1,3287,2648,35926
31,19,1969,1146,35928
15,9,7143,6266,35941
0,0,16314,15453,35979
67,41,2545,1918,35986
0,0,7262,6419,35996
0,0,41836,40955,36008
0,0,6606,5723,36024
23,14,2512,1872,36031
0,0,9671,8770,36040
17,10,10909,10208,36044
0,0,14893,14034,36053
1,0,2591,1807,36056
0,0,3465,2754,36072
1,0,1094,381,36078
0,0,10115,9268,36087
4,2,3179,2382,36091
0,0,50000,50000,36103
11,6,2356,1477,36111
170,104,2287,1530,36112
29,18,2460,1920,36118
0,0,26134,25353,36133
1,0,9662,8832,36135
0,0,1942,1120,36177
0,0,49314,48531,36178
23,14,3096,2461,36213
118,72,5544,4860,36217
0,0,15242,14442,36221
213,131,735,231,36224
0,0,2120,1469,36242
0,0,50000,50000,36249
137,84,2345,1514,36250
0,0,1309,489,36265
7,4,1373,674,36267
74,45,48352,47700,36282
0,0,29226,28463,36284
1,0,50000,50000,36289
0,0,50000,50000,36295
36,22,5392,4533,36302
0,0,2712,2037,36320
2,1,987,284,36327
0,0,4742,3987,36337
0,0,4411,3529,36338
3,2,10083,9412,36342
37,22,1966,1143,36347
7,4,3039,2268,36358
0,0,50000,50000,36364
526,323,530,155,36377
0,0,50000,50000,36388
22,13,1050,339,36391
23,14,1532,753,36420
0,0,50000,50000,36427
0,0,21615,20996,36433
0,0,5824,4968,36438
2,1,11702,10962,36443
1329,816,707,343,36453
361,221,1835,1280,36454
228,140,4774,3953,36455
9,6,9891,9020,36456
0,0,14674,14034,36457
0,0,18198,17571,36482
0,0,15912,15132,36483
33,20,1981,1601,36516
7,4,3110,2439,36541
0,0,9786,8951,36550
0,0,23148,22443,36571
0,0,49084,48254,36572
0,0,29797,29064,36575
0,0,2727,1936,36603
0,0,1700,1078,36605
4,2,6331,5611,36615
2,1,1906,1182,36620
0,0,50000,50000,36656
0,0,50000,50000,36657
9,6,10680,9952,36668
34,21,4288,3415,36675
537,330,789,259,36679
0,0,50000,50000,36688
0,0,8029,7345,36692
1,0,3127,2408,36693
1,0,4290,3416,36694
444,272,1253,424,36704
0,0,18643,18012,36708
0,0,8985,8103,36711
0,0,34424,33626,36724
3,1,18358,17531,36730
0,0,15012,14255,36748
1,0,1201,383,36753
0,0,7693,6862,36785
7276,4465,2063,1394,36790
0,0,7569,6667,36792
1,1,698,290,36808
2,1,16304,15667,36814
65,40,1482,749,36828
0,0,4505,3834,36840
9,5,7683,7027,36866
0,0,3891,3241,36872
0,0,50000,50000,36880
51,31,3333,2687,36891
32,20,7758,6907,36906
0,0,26301,25626,36921
44,27,933,413,36939
2,1,18687,17951,36949
3,1,1264,450,36955
0,0,21290,20587,36958
35,21,23406,22607,36960
0,0,851,302,36965
1,0,19203,18563,36970
0,0,1611,855,36972
0,0,27759,26889,36976
10,6,935,390,36981
469,288,851,302,37018
0,0,35705,35060,37019
0,0,6476,5589,37026
0,0,6402,5549,37062
168,103,4886,4124,37063
32,19,2716,2196,37064
0,0,6143,5483,37070
3,2,19378,18728,37086
5,3,2739,2015,37088
14,8,5365,4507,37109
0,0,32602,31969,37110
0,0,50000,50000,37111
0,0,8132,7218,37119
2,1,1212,524,37124
0,0,8392,7526,37127
302,185,5790,4883,37132
0,0,3659,2800,37143
10,6,4683,4016,37144
51,31,12277,11524,37149
27,16,7589,6879,37158
5,3,4183,3492,37160
0,0,11317,10540,37168
1,0,10422,9747,37170
0,0,5689,4820,37186
4,2,3153,2435,37207
2,1,10209,9520,37234
21,13,810,267,37271
0,0,10235,9486,37280
85,52,2267,1446,37287
0,0,3459,2570,37298
0,0,50000,50000,37314
87,53,1950,1173,37322
4,2,4081,3427,37331
5,3,4643,3829,37333
18,11,2324,1680,37348
3656,2244,688,205,37372
0,0,29444,28567,37409
0,0,50000,50000,37430
0,0,50000,50000,37437
1,1,2911,2182,37454
0,0,2507,1804,37455
0,0,9666,8822,37456
0,0,50000,50000,37460
0,0,50000,50000,37461
16,10,7164,6358,37462
0,0,21283,20879,37489
16,10,1891,1147,37540
114,70,3497,2723,37547
0,0,50000,50000,37560
2,1,2296,1590,37574
23,14,5400,4717,37582
0,0,27180,26333,37592
0,0,23221,22392,37593
0,0,23398,22528,37609
142,87,5215,4366,37631
0,0,11791,11007,37635
2,1,8368,7599,37642
0,0,8249,7546,37643
3,2,2129,1313,37650
0,0,18042,17167,37665
0,0,4327,3443,37697
0,0,13185,12501,37711
0,0,9895,9068,37713
0,0,7348,6599,37715
0,0,4247,3596,37717
68,42,10693,9839,37742
24,15,18945,18213,37744
0,0,50000,50000,37746
17,10,5339,4668,37769
0,0,50000,50000,37779
92,56,9361,8479,37785
4,2,22395,21538,37790
128,79,1995,1245,37813
5,3,1604,745,37842
207,127,1894,1368,37845
1,0,4681,4034,37854
233,143,1127,597,37858
4,2,11791,10940,37861
5,3,10514,9657,37876
0,0,27087,26208,37884
37,22,9529,8658,37891
0,0,3920,3050,37892
10,6,2203,1434,37904
32,19,919,324,37909
0,0,2080,1345,37919
0,0,6671,5962,37920
0,0,15793,15018,37929
0,0,50000,50000,37940
260,159,636,191,37955
1,1,9478,8786,37963
0,0,898,279,37986
4,2,4929,4050,37990
0,0,5884,5038,38004
0,0,49999,49463,38009
65,40,2093,1253,38013
2,1,3951,3257,38021
64,39,12302,11477,38041
6,3,3675,2752,38044
448,274,1083,402,38045
0,0,3608,2816,38048
2,1,2136,1331,38056
17,10,2999,2244,38061
356,218,960,301,38074
3,1,5049,4274,38111
0,0,1575,911,38116
57,35,5637,4831,38117
54,33,2640,1796,38148
53,33,4806,3966,38151
5,3,1235,503,38169
0,0,35092,34285,38190
0,0,50000,50000,38209
0,0,50000,50000,38210
98,60,12029,11326,38216
0,0,6234,5390,38232
0,0,5863,5007,38242
0,0,45533,44816,38264
0,0,4777,3904,38276
6,3,12872,12007,38285
33,20,12604,11714,38288
0,0,9773,9100,38290
0,0,14609,14002,38304
0,0,24127,23241,38311
2,1,2943,2278,38315
0,0,3299,2415,38324
7,4,8269,7581,38334
6,3,43381,42535,38337
3,2,12041,11201,38338
24,14,3155,2475,38342
0,0,50000,50000,38344
0,0,50000,50000,38359
0,0,6366,5696,38367
1,1,11246,10392,38376
6,4,10421,9770,38394
24,15,6731,5900,38398
11,7,1452,863,38417
0,0,50000,50000,38424
3,2,2343,1731,38444
168,103,3788,2920,38445
1,1,7817,7018,38447
0,0,8001,7104,38449
23,14,12243,11360,38467
2,1,11844,10995,38478
0,0,50000,50000,38493
0,0,50000,50000,38499
0,0,795,329,38510
0,0,3856,3014,38524
86,53,921,545,38535
0,0,1275,599,38540
0,0,3882,3063,38577
0,0,23344,22480,38595
1,0,2623,1796,38601
0,0,3344,2747,38604
0,0,35695,34808,38610
159,97,1481,767,38613
0,0,3681,2871,38617
0,0,37556,36867,38629
1,0,25821,25038,38643
0,0,3107,2424,38649
0,0,1866,1050,38661
0,0,50000,50000,38678
6,4,924,316,38680
0,0,12949,12077,38705
0,0,2728,1913,38709
4,2,5413,4569,38716
0,0,50000,50000,38721
0,0,50000,50000,38723
354,217,1424,631,38729
78,48,1514,669,38736
2,1,2121,1381,38738
0,0,12429,11652,38746
10,6,37056,36335,38748
0,0,13527,12869,38754
8,5,3244,2404,38763
13,8,1505,619,38790
0,0,50000,50000,38794
88,54,783,258,38807
527,323,763,281,38814
1,1,2096,1383,38837
24,15,1625,1044,38850
15,9,4602,3759,38851
0,0,1075,586,38859
1,0,22849,21999,38868
0,0,20951,20073,38877
8,5,5800,5106,38881
0,0,50000,50000,38919
140,86,6941,6284,38925
0,0,48730,47917,38934
0,0,50000,50000,38943
5779,3547,1119,491,38948
0,0,4255,3414,38954
0,0,50000,50000,38957
0,0,8470,7603,38960
185,113,1086,401,38965
66,40,1172,380,38966
3,2,22696,21935,38993
1,0,16918,16359,39000
0,0,19346,18498,39001
61,37,1488,696,39003
0,0,4661,3801,39053
1130,693,3746,2890,39056
4,2,3950,3102,39059
4,3,36587,35864,39089
0,0,6923,6063,39092
34,21,872,428,39116
37,22,5222,4571,39128
2,1,1169,430,39133
0,0,50000,50000,39159
0,0,50000,50000,39168
0,0,2707,2043,39169
0,0,18862,18005,39203
0,0,38724,37863,39215
4,2,5654,4976,39220
12,7,9982,9147,39225
1,0,6268,5452,39236
0,0,8218,7511,39255
0,0,32376,31726,39258
1,0,50000,50000,39287
0,0,15739,14880,39296
0,0,17993,17118,39300
1,0,4736,3902,39303
0,0,12896,12025,39308
0,0,975,314,39338
0,0,39237,38659,39343
3,2,25437,24549,39345
0,0,50000,50000,39371
586,360,2079,1307,39406
0,0,2996,2163,39410
0,0,20618,19990,39418
0,0,13225,12355,39421
0,0,24578,23793,39432
19,11,7976,7106,39435
31,19,1738,972,39437
0,0,1000,346,39445
34,21,4042,3343,39450
27,16,4165,3317,39455
177,108,13396,12497,39456
49,30,4273,3427,39465
2,1,17884,17054,39473
0,0,1495,806,39475
5,3,4258,3416,39477
2,1,13565,12714,39486
0,0,3821,3170,39489
3,2,2471,1602,39507
0,0,50000,50000,39514
0,0,4383,3543,39534
0,0,4298,3430,39595
0,0,50000,50000,39600
14,8,2480,1780,39607
0,0,4548,3798,39611
0,0,50000,50000,39616
0,0,1424,600,39625
1,0,4848,4068,39627
0,0,5025,4243,39628
561,344,2008,1547,39632
0,0,50000,50000,39639
0,0,7106,6452,39648
6,4,3208,2377,39663
0,0,27846,27182,39680
0,0,2856,2029,39687
361,222,1142,356,39699
0,0,8184,7318,39704
0,0,2853,1973,39709
0,0,16772,16148,39714
4,2,4484,3823,39717
54,33,3719,3004,39723
0,0,50000,50000,39738
192,117,4079,3228,39744
5,3,1246,774,39753
0,0,6972,6213,39768
0,0,50000,50000,39772
0,0,50000,50000,39782
0,0,5747,5003,39788
163,100,3002,2111,39795
6,4,18358,17492,39799
0,0,30623,29858,39802
369,226,2660,1860,39807
6,4,1098,628,39829
206,126,473,100,39837
2,1,7350,6567,39838
1,1,2143,1321,39848
0,0,20399,19663,39857
4,2,8696,7997,39860
0,0,3044,2325,39864
0,0,1800,1178,39870
929,570,773,326,39875
16,9,13712,13028,39885
46,28,764,377,39890
2,1,1501,813,39908
0,0,2414,1574,39926
0,0,8567,7746,39929
1,1,19782,19096,39935
0,0,3460,2557,39946
0,0,50000,50000,39982
0,0,13173,12297,39992
0,0,50000,50000,40000
0,0,12918,12269,40022
0,0,2419,1634,40035
0,0,50000,50000,40059
0,0,24100,23560,40080
12,7,1026,383,40091
8,5,1102,453,40094
205,126,8827,8258,40103
0,0,28784,28148,40140
0,0,23674,22794,40156
0,0,2374,1495,40171
0,0,50000,50000,40184
0,0,1648,842,40198
13,8,13321,12477,40200
0,0,50000,50000,40207
0,0,27289,26513,40223
0,0,3695,2860,40243
4,2,8773,8246,40257
0,0,18595,17907,40258
45,27,6395,5698,40262
0,0,8945,8173,40264
0,0,5246,4479,40274
0,0,2012,1149,40275
0,0,3675,2816,40282
0,0,50000,50000,40314
118,72,1882,1126,40325
68,41,1676,1095,40326
166,101,2345,1479,40327
261,160,2575,1964,40331
30,18,1835,999,40345
0,0,50000,50000,40360
0,0,3154,2321,40377
0,0,50000,50000,40381
0,0,50000,50000,40384
0,0,50000,50000,40406
0,0,4749,3932,40410
1,0,50000,50000,40435
0,0,50000,50000,40442
0,0,50000,50000,40449
0,0,10336,9594,40461
29,18,7395,6522,40481
5,3,10173,9382,40484
23,14,4768,3884,40499
0,0,4739,3860,40510
2,1,11432,10700,40515
3,2,5390,4613,40530
0,0,2711,2053,40545
0,0,50000,50000,40559
0,0,40459,39573,40596
2050,1258,1130,563,40599
6,3,19790,18953,40602
0,0,41542,40692,40603
3,2,3831,3021,40625
0,0,50000,50000,40626
0,0,10090,9218,40627
0,0,13545,12740,40638
0,0,10144,9373,40644
27,16,18411,17596,40647
1,0,1867,1142,40674
0,0,24917,24059,40677
3,2,20088,19315,40682
20,12,1924,1086,40720
0,0,50000,50000,40723
1,0,2858,2001,40727
9,5,1793,1112,40729
0,0,50000,50000,40736
25,15,6175,5265,40739
0,0,49076,48199,40766
640,393,941,306,40769
1,0,2856,1995,40770
1,1,10181,9323,40775
0,0,1496,697,40778
0,0,37559,36723,40785
1,0,5464,4781,40799
135,83,437,195,40817
135,83,2260,1542,40834
101,62,1202,701,40862
0,0,50000,50000,40863
156,95,10928,10364,40866
15,9,2048,1196,40906
46,28,1439,601,40908
2,1,47141,46814,40914
1,0,10127,9377,40925
2,1,5241,4355,40931
0,0,507,198,40948
0,0,15795,14949,40952
27,17,3819,3421,40954
4,2,4558,3736,40966
8,5,12731,12131,40988
21,13,10732,9855,40995
17,10,8137,7468,41011
1,0,5302,4880,41012
9,6,14417,13611,41018
0,0,25553,24856,41028
12,7,10191,9384,41031
0,0,5170,4362,41036
0,0,5898,5230,41061
0,0,1040,394,41063
0,0,50000,50000,41086
1,0,9123,8418,41089
279,171,2188,1358,41097
0,0,2670,1820,41119
0,0,50000,50000,41120
1723,1057,2004,1173,41140
63,38,1245,449,41153
15,9,13991,13120,41156
19,11,12586,11875,41160
0,0,50000,50000,41184
4,2,944,336,41196
1037,636,5970,5113,41197
0,0,10270,9399,41205
0,0,10621,9793,41209
0,0,50000,50000,41267
0,0,10679,9857,41269
2,1,2876,2088,41272
0,0,50000,50000,41273
0,0,41711,40890,41282
0,0,13122,12342,41284
9,5,2663,2096,41298
1,1,10083,9406,41314
3,1,2573,1728,41315
1,1,3982,3252,41316
0,0,2744,1903,41334
0,0,2345,1677,41346
0,0,12185,11363,41349
0,0,50000,50000,41352
0,0,847,299,41354
39,24,1942,1069,41369
0,0,1952,1147,41387
0,0,17341,16701,41389
778,477,701,271,41392
0,0,13650,12916,41393
0,0,50000,50000,41397
0,0,4127,3505,41401
1,0,26044,25357,41421
19,12,1512,919,41425
0,0,50000,50000,41428
1,0,7499,6652,41435
0,0,31816,30922,41437
0,0,34960,34236,41443
0,0,50000,50000,41448
1,0,13246,12482,41464
2,1,9899,9212,41493
0,0,50000,50000,41494
0,0,50000,50000,41508
1,1,11181,10371,41517
142,87,930,271,41531
0,0,988,301,41532
0,0,50000,50000,41543
1,0,2234,1595,41547
28,17,1973,1109,41552
9,5,3837,2979,41564
0,0,6119,5269,41565
38,23,5096,4242,41568
0,0,3007,2236,41578
0,0,3000,2177,41597
2,1,1144,358,41603
1,0,4587,3909,41632
0,0,4065,3260,41634
0,0,1233,420,41647
0,0,1215,604,41652
15,9,2751,2070,41702
12,7,1396,736,41769
1,1,10246,9514,41770
0,0,4314,3474,41781
40,25,2171,1318,41784
0,0,21015,20297,41814
0,0,12095,11306,41815
0,0,3063,2216,41816
0,0,50000,50000,41820
0,0,2326,1462,41823
4300,2639,966,332,41824
0,0,50000,50000,41829
0,0,3206,2375,41842
0,0,4450,3581,41852
0,0,41669,40792,41858
0,0,50000,50000,41891
8,5,9952,9138,41907
0,0,50000,50000,41915
1,1,766,329,41918
26,16,4509,3630,41940
0,0,5032,4411,41954
0,0,6988,6262,41961
18,11,1872,1236,41964
8,5,666,247,41968
0,0,50000,50000,41999
0,0,23291,22420,42021
2,1,1907,1119,42033
0,0,50000,50000,42052
17,10,1952,1070,42054
0,0,50000,50000,42059
27,17,635,181,42081
0,0,16255,15573,42082
0,0,1022,445,42085
0,0,1649,997,42093
0,0,14352,13539,42095
0,0,10568,9879,42105
0,0,5484,4664,42119
0,0,50000,50000,42138
0,0,23603,22735,42147
0,0,8684,7801,42181
1,0,36027,35152,42198
2,1,11524,10807,42203
0,0,13597,12913,42206
2,1,2182,1288,42231
0,0,3567,2700,42248
25,15,12134,11444,42252
0,0,50000,50000,42262
0,0,2898,2034,42271
31,19,6028,5272,42276
269,165,1414,705,42280
0,0,1249,600,42283
1,1,5923,5370,42289
0,0,37009,36222,42326
17,10,8692,7848,42332
0,0,2564,1859,42340
0,0,3738,3024,42344
3,2,4819,4006,42345
0,0,4672,3786,42357
0,0,4437,3962,42364
0,0,50000,50000,42369
0,0,3881,3243,42370
124,76,2687,2061,42378
0,0,6273,5640,42388
0,0,50000,50000,42393
0,0,33785,33019,42398
7,4,10118,9535,42410
2,1,1366,484,42420
0,0,10428,9543,42455
0,0,50000,50000,42456
1,0,1439,910,42470
20,12,7945,7151,42471
1,0,8565,7980,42472
0,0,30542,29726,42475
12,7,10082,9233,42479
0,0,50000,50000,42492
0,0,22394,21721,42495
0,0,50000,50000,42502
44,27,3627,2764,42553
54,33,12050,11225,42555
0,0,50000,50000,42556
0,0,10807,10156,42571
0,0,50000,50000,42590
0,0,48964,48094,42623
6,4,1856,1156,42637
121,74,797,308,42640
213,131,1006,330,42669
0,0,765,315,42682
4,2,2589,1717,42693
3,1,1886,1094,42697
0,0,2554,1945,42716
71,44,2902,2054,42721
7,4,3428,2511,42764
0,0,3808,3189,42776
0,0,12340,11474,42782
1,0,1869,1032,42819
0,0,10781,9915,42821
9,5,2550,1745,42833
29,18,857,319,42834
0,0,50000,50000,42843
2,1,2081,1404,42847
6,4,5357,4721,42863
0,0,4701,3925,42872
207,127,3022,2385,42888
1,1,3765,2997,42905
0,0,7431,6754,42911
6,3,15866,14997,42916
2,1,650,223,42930
19,11,7786,7147,42939
10,6,1843,1056,42942
44,27,6830,6155,42958
4,3,2952,2073,42970
0,0,50000,50000,42997
0,0,2601,1731,43004
7,4,1467,969,43009
0,0,2975,2164,43010
0,0,46610,45929,43011
1,0,1518,784,43013
28,17,9050,8298,43017
0,0,50000,50000,43023
0,0,50000,50000,43029
53,32,5078,4231,43046
39,24,8423,7738,43053
0,0,2343,1504,43056
64,39,849,324,43066
1,0,1146,521,43091
1,0,1977,1174,43101
0,0,8651,7817,43104
1,1,884,335,43121
0,0,50000,50000,43130
2,1,3472,2752,43135
1102,676,1460,1077,43139
0,0,3498,2706,43140
22,13,4511,3651,43170
0,0,50000,50000,43205
56,34,3364,2533,43219
0,0,50000,50000,43221
4,2,10501,9635,43229
9,5,15516,14764,43257
0,0,50000,50000,43261
0,0,50000,50000,43264
24,15,5755,5174,43272
3,2,4112,3268,43290
133,82,4944,4289,43300
4,2,5655,4948,43307
0,0,10006,9167,43309
0,0,12294,11505,43312
0,0,14516,13707,43313
0,0,23113,22302,43356
7,4,2328,1586,43371
0,0,50000,50000,43373
4,2,1035,402,43410
4,2,3869,3048,43413
30,18,6131,5248,43419
9,6,1907,1039,43432
0,0,3647,2773,43438
0,0,32090,31439,43442
0,0,20700,19916,43443
0,0,5610,4730,43451
8,5,4688,4111,43457
19,12,3511,2980,43458
0,0,3954,3318,43474
4,3,7136,6416,43478
0,0,3285,2503,43483
85,52,3199,2426,43507
0,0,1244,532,43513
0,0,6913,6177,43519
0,0,11928,11186,43522
0,0,21518,20633,43547
0,0,15131,14297,43553
0,0,1904,1370,43563
84,51,832,308,43568
19,11,810,231,43574
8,5,6778,5988,43583
0,0,16933,16155,43590
0,0,5673,5113,43593
0,0,941,332,43596
0,0,50000,50000,43601
8,5,4776,3979,43616
32,19,3033,2240,43624
0,0,48924,48313,43645
9,5,1100,708,43652
1,0,12045,11190,43665
0,0,28471,27794,43674
29,18,4473,3617,43689
0,0,751,320,43691
4,2,50000,50000,43693
710,436,465,100,43706
18,11,1975,1115,43707
0,0,45294,44532,43708
61,37,10382,9546,43744
2,1,1168,592,43758
142,87,1395,909,43772
44,27,2493,1839,43823
0,0,50000,50000,43824
0,0,2049,1251,43825
3242,1990,1455,662,43830
0,0,1132,474,43837
0,0,50000,50000,43838
0,0,50000,50000,43857
0,0,50000,50000,43858
6,4,4464,3747,43878
159,97,1859,956,43895
0,0,50000,50000,43898
0,0,15472,14587,43914
32,20,1398,625,43934
0,0,10874,10024,43940
0,0,14669,13867,43944
0,0,36964,36221,43950
6,3,2771,1947,43952
7,4,2835,2135,43953
0,0,4452,3572,43964
0,0,4070,3427,43965
549,337,813,275,43967
0,0,2409,1742,43998
98,60,809,298,44002
0,0,28689,27922,44006
4,2,3401,2657,44008
61,37,1404,916,44018
0,0,50000,50000,44031
0,0,50000,50000,44041
52,32,11509,10665,44052
0,0,752,324,44057
220,135,1744,1049,44062
44,27,2232,1432,44082
77,47,3649,2816,44087
0,0,50000,50000,44094
0,0,10120,9255,44112
1,0,12558,11831,44125
0,0,2581,1847,44131
0,0,1808,943,44145
0,0,50000,50000,44149
278,170,5736,4917,44165
0,0,39766,38889,44169
86,52,3478,2648,44185
4,2,1459,777,44198
25,15,1214,411,44207
11,6,1809,1003,44209
29,18,14188,13315,44213
8,4,2023,1289,44218
3,2,2159,1412,44261
0,0,3972,3239,44262
0,0,50000,50000,44276
30,19,2687,1812,44286
16,10,9989,9366,44302
0,0,16653,15969,44315
0,0,50000,50000,44321
14,8,1326,484,44340
2,1,6968,6313,44344
0,0,2894,2170,44352
8,5,37615,36877,44365
0,0,39914,39043,44372
0,0,50000,50000,44385
4,2,2636,1972,44400
4,2,2037,1198,44420
0,0,5213,4337,44439
5,3,50000,50000,44441
2546,1563,629,211,44461
16,10,3511,3020,44476
226,138,1108,365,44499
62,38,5465,4708,44501
479,294,1459,958,44508
0,0,689,216,44521
2,1,8169,7336,44525
0,0,15161,14418,44538
3,2,21183,20390,44540
297,182,1440,775,44542
935,574,4015,3271,44551
0,0,50000,50000,44563
0,0,7332,6690,44576
1,0,50000,50000,44577
0,0,16923,16285,44585
0,0,50000,50000,44600
0,0,44242,43426,44606
0,0,10972,10111,44616
1,1,24766,24028,44625
0,0,50000,50000,44636
0,0,7899,7057,44637
1,1,26730,25881,44639
57,35,932,312,44649
0,0,50000,50000,44659
46,28,2160,1426,44668
0,0,50000,50000,44688
2,1,1527,785,44696
0,0,21394,20655,44717
3414,2095,1752,959,44737
0,0,50000,50000,44766
30,18,13291,12879,44783
15,9,7950,7184,44788
1,0,34724,33866,44791
0,0,50000,50000,44814
0,0,50000,50000,44824
46,28,1270,513,44842
4,2,6642,5824,44848
0,0,5523,4858,44854
3,2,9993,9172,44860
14,8,8160,7439,44865
5,3,5084,4198,44875
24,14,4799,4079,44881
