total_population,pop_density,maxdist_road,meandist_road,id
26,16,1835,952,86595
158,97,1131,526,86601
344,211,1626,1114,86619
5,3,952,363,86631
0,0,3137,2391,86632
0,0,25049,24182,86633
12,7,9033,8162,86641
0,0,1816,1164,86645
3,2,4208,3404,86651
4,2,927,396,86662
55,34,720,313,86676
0,0,3073,2620,86679
0,0,5561,4875,86691
7614,4672,830,320,86693
0,0,20761,20035,86699
20,12,1777,1016,86705
0,0,50000,50000,86715
0,0,50000,50000,86717
267,164,897,359,86760
0,0,40356,39673,86764
803,493,987,298,86771
1,0,3755,2935,86785
0,0,50000,50000,86794
2,1,1220,585,86799
0,0,5331,4471,86807
74,45,1317,784,86814
1,0,2516,1760,86818
390,239,4680,4147,86822
740,454,2344,1677,86847
3,2,50000,50000,86853
1689,1037,839,222,86854
307,188,298,95,86858
188,115,909,226,86860
0,0,1191,537,86868
687,421,472,91,86871
1,0,2579,1727,86877
0,0,21611,20980,86878
0,0,8927,8361,86879
7,4,2192,1534,86886
10,6,3065,2177,86911
339,208,2406,1805,86915
0,0,50000,50000,86917
260,159,1783,1087,86928
0,0,8170,7474,86947
0,0,2161,1298,86964
0,0,3862,3011,86968
3,2,5303,4621,86979
0,0,5969,5317,87020
368,225,733,183,87026
987,606,639,212,87030
0,0,27212,26369,87043
4488,2754,2530,1691,87045
341,209,2582,1728,87051
0,0,2918,2113,87056
1048,643,3069,2237,87068
22,13,746,333,87070
0,0,50000,50000,87078
0,0,50000,50000,87084
225,138,710,387,87095
54,33,1727,880,87101
0,0,50000,50000,87112
0,0,4652,4217,87123
1,0,2583,1807,87127
3,2,5126,4320,87133
10038,6160,533,112,87138
5,3,1976,1561,87148
55,34,2564,1715,87149
0,0,50000,50000,87154
0,0,50000,50000,87157
1,1,1863,1049,87163
0,0,9474,8694,87179
705,433,599,265,87181
0,0,15619,14806,87193
0,0,50000,50000,87195
15,9,988,374,87218
0,0,50000,50000,87221
247,151,3283,2470,87224
7,4,2645,1946,87227
0,0,3167,2326,87241
1,0,50000,50000,87242
39,24,46061,45195,87277
7,4,13195,12517,87286
0,0,4655,4031,87295
4,2,17539,16750,87310
1,0,9307,8464,87328
0,0,50000,50000,87364
2,1,3394,2598,87368
0,0,9276,8461,87380
0,0,17032,16324,87383
39,24,1595,924,87390
0,0,3192,2580,87393
0,0,4687,3990,87398
3,2,4601,3934,87428
0,0,19418,18571,87434
0,0,2056,1186,87446
0,0,44128,43230,87447
253,155,641,196,87454
1200,736,387,89,87465
4,2,5487,4665,87466
2592,1590,983,300,87470
0,0,22151,21388,87471
9,5,1205,554,87483
0,0,50000,50000,87495
0,0,22159,21535,87528
0,0,4242,3393,87551
0,0,2050,1434,87554
4,3,1104,388,87563
84,52,2163,1278,87578
1808,1110,4058,3394,87579
0,0,50000,50000,87592
1328,815,189,45,87609
12,7,2421,1781,87612
54,33,957,352,87620
0,0,1331,757,87636
0,0,6987,6314,87650
37,22,37857,37151,87658
114,70,1381,691,87669
7,4,1713,882,87689
93,57,3327,2446,87693
1418,870,1275,812,87701
1180,724,895,307,87710
0,0,33086,32322,87717
5,3,848,331,87731
1571,964,906,269,87784
0,0,50000,50000,87788
0,0,2768,1958,87789
0,0,50000,50000,87816
0,0,19253,18536,87823
320,196,2024,1485,87824
0,0,50000,50000,87843
302,185,7357,6653,87905
142,87,1164,483,87906
102,62,714,261,87921
29,17,1226,429,87952
4517,2772,686,125,87968
730,448,851,319,87971
6,3,43909,43068,87974
220,135,43671,42935,87976
265,162,648,303,87998
28,17,21101,20473,88012
12,7,11685,10795,88023
0,0,17385,16761,88033
0,0,4682,3846,88046
1144,702,1858,1044,88050
7,4,2883,2147,88063
0,0,4629,3801,88086
0,0,50000,50000,88098
0,0,3261,2393,88100
0,0,50000,50000,88107
803,493,641,317,88113
7,4,2375,1697,88120
0,0,3820,2948,88122
0,0,5648,4763,88140
36,22,873,316,88141
2258,1385,3507,2788,88147
363,222,1692,922,88150
462,283,1396,886,88161
0,0,27239,26373,88178
1269,779,359,136,88202
211,129,5768,5047,88211
646,396,1701,902,88219
36,22,1070,430,88231
3163,1941,995,320,88236
1984,1218,1475,796,88249
1,0,28122,27286,88258
0,0,50000,50000,88274
0,0,1792,966,88281
576,354,2045,1216,88283
18,11,1483,708,88285
3019,1853,597,117,88287
9,5,850,247,88306
0,0,1561,791,88324
0,0,50000,50000,88336
0,0,1210,407,88347
0,0,24483,23653,88351
0,0,9064,8381,88358
3,2,2020,1269,88365
0,0,50000,50000,88376
5,3,4244,3385,88391
0,0,50000,50000,88398
190,117,1399,587,88404
0,0,50000,50000,88414
1,0,3372,2714,88440
0,0,50000,50000,88445
10,6,1513,710,88462
0,0,3440,2565,88468
2487,1526,327,85,88484
0,0,50000,50000,88500
4,2,2024,1561,88506
0,0,1456,761,88507
0,0,50000,50000,88510
0,0,50000,50000,88519
0,0,50000,50000,88523
0,0,50000,50000,88531
247,152,1209,467,88533
1,0,12009,11312,88544
1250,767,840,284,88547
2712,1664,890,212,88549
0,0,50000,50000,88553
13,8,4266,3417,88557
206,126,1646,755,88563
8,5,1312,468,88566
0,0,50000,50000,88571
0,0,50000,50000,88576
16,10,3969,3150,88586
266,163,162,32,88590
129,79,1590,875,88594
3507,2152,1612,921,88602
34,21,706,276,88605
0,0,1182,415,88611
0,0,37971,37072,88634
0,0,7249,6512,88642
112,68,1540,747,88671
0,0,8942,8404,88677
19,11,1291,630,88680
0,0,2378,1698,88683
0,0,1654,799,88684
0,0,20994,20098,88686
3,2,4261,3420,88721
0,0,50000,50000,88749
0,0,1213,468,88770
897,551,469,94,88794
6,3,1493,624,88798
555,340,599,160,88802
45,28,1127,394,88812
69,42,789,217,88824
5,3,9191,8490,88837
0,0,50000,50000,88839
551,338,988,297,88845
29,18,2733,1898,88867
0,0,4254,3609,88889
0,0,50000,50000,88901
4,2,3496,2619,88903
0,0,50000,50000,88908
0,0,22280,21425,88929
51,31,4910,4067,88939
2043,1254,1343,527,88941
72,44,3147,2369,88946
80,49,981,352,88953
0,0,27491,26785,88987
1739,1067,810,250,89012
0,0,10844,10013,89017
0,0,25753,24898,89019
16,10,13651,12994,89020
0,0,2601,2042,89021
1,1,3419,2536,89029
1,0,7485,6810,89042
0,0,4800,4176,89048
0,0,47672,46969,89053
3,2,10363,9710,89054
0,0,50000,50000,89055
42,26,11321,10670,89067
81,49,12171,11525,89072
0,0,36001,35321,89077
33,20,2476,1787,89100
0,0,50000,50000,89102
1,1,1603,914,89109
589,362,1491,768,89121
4,2,2084,1277,89143
4,2,1823,976,89145
0,0,50000,50000,89157
10,6,1475,883,89163
0,0,50000,50000,89164
1,0,4109,3411,89166
0,0,50000,50000,89199
430,264,3580,2747,89201
364,223,717,276,89206
36,22,3607,2840,89209
0,0,50000,50000,89213
32,19,41867,40977,89227
3603,2211,1062,342,89241
22,13,6845,6083,89263
717,440,910,371,89264
0,0,50000,50000,89266
3,2,2286,1545,89268
0,0,5908,5188,89283
2,1,7115,6381,89284
38,23,2949,2090,89285
9,5,23338,22648,89290
21,12,884,282,89291
9110,5591,209,64,89300
1676,1028,557,109,89308
765,469,431,112,89322
365,224,3747,2961,89326
0,0,662,219,89331
0,0,50000,50000,89334
6,3,3909,3279,89336
0,0,50000,50000,89359
4,2,6573,5748,89370
1958,1201,871,334,89377
471,289,707,238,89381
0,0,8117,7267,89388
0,0,4309,3430,89420
133,82,2398,1548,89439
0,0,12160,11329,89472
0,0,8076,7446,89485
138,84,872,304,89513
130,80,3190,2442,89514
1,0,14740,14032,89515
115,70,3510,2699,89541
0,0,32308,31466,89550
2,1,3319,2479,89551
0,0,16875,15995,89566
56,34,672,312,89577
0,0,19542,18728,89580
268,164,2807,2163,89603
0,0,45000,44249,89621
13,8,3912,3069,89625
100,61,1338,574,89627
0,0,50000,50000,89640
0,0,50000,50000,89655
5711,3505,516,142,89659
45,27,1082,323,89683
87,53,7597,6883,89714
9259,5683,650,177,89744
0,0,11631,10799,89763
0,0,50000,50000,89766
0,0,2594,1831,89797
2973,1824,120,26,89821
3,1,5960,5182,89825
0,0,50000,50000,89833
0,0,4049,3394,89870
18,11,960,378,89877
61,37,1159,501,89885
0,0,41852,41078,89890
6312,3873,960,295,89892
0,0,4609,3749,89899
0,0,3225,2424,89908
241,148,292,89,89926
0,0,1968,1172,89948
41,25,12407,11754,89952
0,0,1648,750,89953
0,0,13768,12880,89958
0,0,50000,50000,89993
11,7,6232,5446,90001
6,4,9267,8397,90006
2,1,50000,50000,90026
41,25,1182,521,90027
169,103,10443,9697,90029
53,32,2399,1543,90037
0,0,1510,876,90052
0,0,35853,34983,90056
34,21,1154,424,90087
0,0,3515,2893,90092
0,0,9975,9089,90098
15,9,4452,3583,90100
296,181,2185,1361,90101
943,579,960,469,90109
82,50,825,376,90127
0,0,50000,50000,90134
67,41,1793,1054,90135
9,5,5931,5149,90155
274,168,3503,2745,90184
0,0,20428,19740,90199
0,0,50000,50000,90260
400,245,632,196,90263
16,10,6966,6090,90272
11,7,4366,3542,90275
574,352,3303,2613,90278
22,13,852,339,90294
0,0,50000,50000,90303
0,0,50000,50000,90318
686,421,1410,594,90321
49,30,1304,506,90325
0,0,5254,4559,90340
0,0,50000,50000,90349
67,41,972,308,90352
355,218,1085,385,90361
0,0,7122,6444,90366
941,577,391,93,90369
0,0,4391,3945,90370
3267,2005,622,216,90382
0,0,284,74,90387
0,0,50000,50000,90389
572,351,805,185,90397
452,277,1971,1121,90412
32,19,813,360,90436
3247,1993,1434,630,90449
2,1,43120,42375,90456
0,0,1997,1120,90473
8,5,18095,17325,90481
701,430,760,266,90513
173,106,4129,3490,90528
415,255,619,175,90534
2398,1471,894,308,90544
120,73,1906,1188,90555
0,0,30597,29918,90558
3,2,3108,2262,90565
1399,858,1334,675,90578
227,139,1790,1109,90579
136,83,2671,1897,90580
597,366,982,346,90584
0,0,50000,50000,90593
17,10,8177,7524,90635
41,25,21270,20424,90636
1,1,3595,2669,90637
93,57,6006,5215,90639
0,0,17645,16899,90646
0,0,39988,39118,90679
0,0,50000,50000,90684
0,0,3888,3064,90687
0,0,50000,50000,90689
24,15,1526,681,90692
0,0,9091,8450,90703
0,0,2506,1672,90707
16,10,2604,1857,90719
11,7,38960,38082,90738
0,0,12648,11796,90748
89,55,2635,1756,90773
18,11,1528,1049,90778
1030,632,749,293,90779
520,319,1574,655,90784
0,0,22420,21596,90809
7,4,7283,6476,90844
3,2,1042,484,90867
0,0,2572,1875,90878
1,0,1978,1153,90886
18,11,707,282,90955
3,2,985,296,90959
0,0,50000,50000,90965
2275,1396,758,326,90973
255,156,2886,2219,90974
329,202,4783,4125,90977
0,0,50000,50000,90978
1,0,1776,1159,90988
0,0,1952,1432,90997
0,0,50000,50000,91017
52,32,550,172,91018
48,29,901,284,91055
1,0,1807,1011,91070
0,0,8930,8135,91072
982,602,9050,8182,91075
0,0,50000,50000,91085
6,3,1974,1299,91096
9,5,4268,3399,91114
144,88,1981,1287,91115
1,0,1576,957,91130
4,3,767,243,91131
47,29,5852,5159,91145
0,0,50000,50000,91159
16,9,1395,788,91167
0,0,50000,50000,91174
438,268,609,156,91177
0,0,13225,12764,91178
0,0,50000,50000,91188
0,0,4667,3812,91197
118,72,10620,9858,91205
36,22,1305,606,91217
1,0,1619,747,91219
66,40,8189,7319,91225
669,410,3374,2570,91240
1,1,7412,6595,91250
0,0,33014,32172,91283
9,5,1785,979,91314
0,0,14021,13329,91316
8,5,1827,1050,91320
0,0,6947,6312,91337
3,2,2651,1821,91345
277,170,3263,2420,91358
0,0,46013,45187,91363
335,205,1485,763,91366
18,11,3385,2532,91394
0,0,50000,50000,91408
4873,2991,1151,391,91422
19,11,10000,9192,91434
1143,701,306,45,91435
0,0,3237,2382,91456
0,0,24626,23745,91463
0,0,15761,14998,91470
92,56,1019,549,91473
35,21,9255,8468,91475
45,27,1811,1073,91479
0,0,4979,4334,91486
28953,17769,205,47,91491
9,5,2484,1636,91517
0,0,50000,50000,91520
0,0,39040,38145,91540
0,0,2039,1320,91560
24,14,8844,7997,91571
0,0,39317,38460,91576
419,257,253,68,91578
0,0,50000,50000,91588
5,3,2333,1462,91602
0,0,6158,5294,91604
0,0,50000,50000,91608
0,0,30523,29682,91618
140,86,3612,3214,91621
0,0,33650,32866,91688
0,0,1566,907,91693
14,9,1215,569,91694
0,0,3106,2318,91705
0,0,4468,3780,91709
76,46,658,229,91713
533,327,1981,1228,91720
1,0,2380,1730,91724
0,0,2481,1627,91727
1201,737,343,55,91742
0,0,2680,1933,91746
762,468,161,30,91750
125,76,2055,1266,91768
3,2,6985,6266,91779
0,0,846,330,91800
27,16,4346,3583,91809
109,67,1605,711,91813
55,34,963,316,91835
2,1,3761,2877,91843
33,20,1902,1107,91857
21,13,2820,1886,91859
0,0,15229,14446,91863
0,0,50000,50000,91866
403,247,3325,2502,91878
26,16,2498,1657,91900
3854,2365,682,178,91907
0,0,4168,3499,91949
300,184,2999,2251,91962
5,3,48237,47364,91985
0,0,6426,5782,92003
1,0,2610,1708,92011
40,24,1044,361,92025
17,10,1931,1164,92032
2,1,50000,50000,92063
0,0,10210,9334,92091
0,0,2493,1873,92097
1,1,1753,922,92104
2,1,2949,2150,92114
0,0,50000,50000,92122
0,0,41722,40833,92127
299,183,637,317,92140
2968,1821,828,329,92152
1,0,9846,9109,92153
0,0,19763,19138,92160
0,0,16936,16152,92163
0,0,3706,2847,92167
0,0,2369,1645,92180
0,0,50000,50000,92210
663,406,2624,1838,92226
18,11,15421,14698,92260
0,0,1150,531,92268
1,1,2274,1413,92279
21,13,849,292,92282
0,0,50000,50000,92285
0,0,25515,24640,92306
0,0,50000,50000,92310
2539,1558,3497,2644,92314
1269,779,2050,1354,92316
66,40,20186,19395,92321
0,0,12305,11479,92327
260,159,946,384,92335
0,0,7000,6135,92349
0,0,48162,47334,92350
0,0,6541,5830,92359
19,11,4184,3383,92370
163,100,959,311,92379
63,39,1521,766,92402
0,0,50000,50000,92410
284,174,3566,2688,92431
202,124,1804,1201,92434
5,3,2630,1898,92435
0,0,1139,372,92440
0,0,50000,50000,92456
0,0,4243,3515,92460
285,175,954,437,92461
21,12,2369,1651,92479
104,64,1007,258,92489
0,0,2227,1421,92502
0,0,15587,14909,92523
4,2,9354,8678,92535
0,0,30641,29885,92554
949,582,1631,788,92556
0,0,7340,6523,92574
0,0,31943,31175,92576
0,0,30907,30055,92582
314,192,2655,2184,92588
0,0,3095,2424,92594
0,0,50000,50000,92595
1569,963,2807,2127,92610
0,0,50000,50000,92611
1069,656,1326,518,92620
0,0,50000,50000,92623
0,0,6061,5187,92626
2,1,3293,2426,92630
92,56,3273,2524,92696
603,370,671,218,92697
448,275,4471,3660,92703
98,60,2330,1769,92712
55,34,1119,387,92713
0,0,20284,19471,92730
88,54,992,487,92735
0,0,1936,1403,92741
0,0,22366,21508,92763
3,2,1331,626,92766
435,267,1013,615,92768
54,33,1413,636,92770
0,0,11410,10592,92797
6,4,8273,7846,92806
319,196,1188,651,92811
0,0,50000,50000,92833
1,0,2626,1813,92834
0,0,9982,9203,92835
282,173,1847,985,92849
1015,623,993,400,92859
0,0,46858,46104,92861
27,16,1061,374,92866
0,0,50000,50000,92882
1,0,16310,15687,92892
0,0,50000,50000,92895
2,1,3258,2424,92900
1452,891,1214,573,92908
0,0,21144,20256,92910
868,532,1103,615,92913
0,0,12536,11735,92938
86,53,631,207,92953
0,0,50000,50000,92954
2,1,2202,1395,92958
0,0,1246,615,92966
201,123,3439,2818,92972
78,48,1251,463,92976
0,0,19487,18744,92999
0,0,50000,50000,93000
2,1,5478,4603,93046
0,0,25222,24522,93048
0,0,50000,50000,93053
88,54,50000,50000,93055
204,125,50000,50000,93058
22,13,10609,9751,93069
0,0,4075,3255,93086
19,11,5482,4587,93093
0,0,9486,8764,93096
422,259,773,225,93110
8,5,50000,50000,93123
252,154,4682,4016,93124
47,29,1657,724,93133
0,0,49950,49208,93140
0,0,6489,5655,93144
0,0,3289,2573,93156
26,16,3233,2364,93161
135,83,1998,1175,93162
41,25,832,360,93165
251,154,1607,1070,93173
28,17,19429,18582,93186
43,26,1229,563,93191
5488,3368,840,159,93198
0,0,12750,12096,93207
0,0,9778,9108,93222
16,9,1078,361,93229
90,55,536,216,93231
1,0,2444,1715,93236
25,15,827,309,93240
119,73,835,251,93242
1,0,10075,9356,93260
3,1,2854,1973,93333
28,17,12500,11756,93373
25,15,13011,12205,93375
9,6,4577,3780,93407
11,7,11741,10916,93410
0,0,3454,2748,93415
0,0,10671,9803,93418
0,0,50000,50000,93426
0,0,1668,1008,93432
404,248,994,365,93437
78,47,650,237,93455
801,491,661,254,93487
921,565,3771,3052,93489
0,0,15152,14454,93495
3781,2321,595,164,93513
0,0,6240,5514,93526
21,13,1003,333,93530
1,0,2540,1741,93531
1,0,2315,1445,93534
245,150,2190,1412,93537
16,10,1213,415,93546
8,5,50000,50000,93548
0,0,50000,50000,93549
0,0,5486,4657,93557
1581,970,733,217,93575
0,0,5885,4999,93576
0,0,50000,50000,93591
25,15,12302,11650,93596
0,0,50000,50000,93602
339,208,1324,527,93614
0,0,50000,50000,93618
0,0,50000,50000,93652
0,0,50000,50000,93667
0,0,15256,14382,93684
177,108,1466,652,93687
0,0,13481,12834,93699
2829,1736,562,126,93700
10635,6527,110,17,93716
20,12,1921,1044,93776
5,3,1615,925,93797
0,0,3885,3045,93801
1877,1152,618,161,93816
0,0,50000,50000,93819
252,155,3981,3175,93821
23,14,8536,7719,93828
5,3,5822,5085,93830
5,3,6935,6110,93848
235,144,797,300,93852
2,1,7742,7057,93873
263,161,513,161,93884
1704,1045,10762,9964,93905
48,29,2722,1874,93907
1,0,2741,2126,93930
112,69,492,166,93943
355,218,4246,3725,93960
0,0,12099,11433,93983
0,0,1406,752,93990
11,6,3357,2688,93992
0,0,16688,15906,93996
1,0,4740,4022,94006
0,0,50000,50000,94016
105,64,820,323,94025
0,0,4505,3812,94031
43249,26543,165,24,94068
13,8,4313,3512,94070
0,0,22542,21649,94071
0,0,25838,25055,94095
8,4,4164,3392,94105
636,390,2024,1309,94131
0,0,978,339,94132
11,7,11299,10429,94152
14,8,2812,2107,94168
703,431,1795,931,94178
0,0,3444,2717,94183
1498,919,890,339,94187
1,0,2031,1222,94206
0,0,6352,5665,94210
0,0,45419,44554,94213
15,9,1811,978,94221
0,0,11763,10931,94224
2493,1530,729,386,94225
879,539,1011,469,94238
51,31,5689,4833,94239
0,0,50000,50000,94252
2,1,1013,323,94276
65,40,5470,4792,94295
7,4,1353,668,94306
60,37,2669,1760,94309
0,0,50000,50000,94324
1,0,16038,15221,94344
20,12,4849,4114,94345
50,30,658,278,94348
2,1,2497,2069,94349
73,45,683,182,94372
160,98,683,230,94382
3,2,3090,2434,94387
121,74,4366,3496,94406
0,0,50000,50000,94441
154,94,9573,9135,94453
1443,885,193,49,94458
11,6,9291,8506,94470
0,0,7906,7258,94473
1297,796,161,42,94479
0,0,20581,19703,94481
5824,3574,704,134,94483
0,0,4921,4217,94485
29,18,2909,2213,94512
1,0,32756,32129,94513
131,80,2208,1487,94519
21,13,776,313,94522
28,17,8372,7564,94534
0,0,50000,50000,94536
5,3,4714,4016,94541
11,7,8836,8239,94542
45,28,1207,533,94543
9,5,1875,1163,94576
0,0,4138,3429,94585
0,0,3206,2466,94589
30,18,1609,937,94590
1,1,3709,2927,94595
0,0,50000,50000,94618
64,39,797,218,94624
0,0,1765,901,94635
0,0,49998,49274,94637
3,2,2829,2026,94651
12327,7565,831,285,94652
0,0,15341,14708,94675
1939,1190,474,120,94692
397,243,497,170,94693
18,11,1189,447,94697
33,20,7273,6589,94710
6,3,4697,3975,94713
179,109,901,333,94731
2,1,9430,8730,94737
0,0,22955,22151,94772
19,12,1209,423,94780
356,218,1383,623,94787
0,0,3627,3002,94795
3,2,34944,34126,94800
0,0,50000,50000,94814
0,0,50000,50000,94818
89,54,1574,717,94833
18,11,804,256,94836
0,0,50000,50000,94841
0,0,5177,4360,94848
0,0,14943,14096,94850
0,0,8949,8206,94858
126,77,1795,1183,94883
11,7,17545,16692,94885
0,0,1857,1020,94893
0,0,50000,50000,94909
8,5,1697,977,94911
0,0,50000,50000,94950
394,242,586,133,94956
0,0,14544,13689,95002
241,148,1750,918,95012
1087,667,1549,808,95013
0,0,43929,43167,95020
6662,4089,137,37,95021
2,1,9141,8371,95036
128,79,1075,411,95039
0,0,50000,50000,95050
0,0,42134,41327,95054
7,4,1073,383,95062
0,0,50000,50000,95074
1,0,8011,7371,95091
19,11,3473,2738,95099
0,0,50000,50000,95105
0,0,50000,50000,95117
448,275,6016,5268,95119
2,1,13215,12531,95127
62,38,11090,10246,95135
0,0,3901,3029,95146
134,82,865,485,95181
5445,3342,428,140,95201
0,0,6228,5399,95206
0,0,50000,50000,95212
0,0,1234,495,95214
270,165,1171,520,95222
0,0,50000,50000,95229
174,106,1759,1145,95242
63,39,6770,5964,95249
4,2,50000,50000,95263
0,0,50000,50000,95264
2,1,1308,595,95270
1031,633,2094,1378,95271
0,0,5021,4148,95272
0,0,1504,632,95297
0,0,50000,50000,95303
37,23,17377,16589,95340
0,0,50000,50000,95346
0,0,4245,3412,95348
0,0,2026,1178,95364
2622,1609,253,45,95370
168,103,2530,1873,95392
2,1,4483,3680,95399
6,4,797,278,95417
36,22,6001,5302,95421
247,151,1334,506,95466
4042,2480,143,30,95470
889,545,2384,1745,95471
0,0,3476,2638,95477
42,25,24701,23829,95481
0,0,50000,50000,95487
0,0,50000,50000,95503
2071,1271,523,91,95508
0,0,50000,50000,95520
2,1,3880,3023,95528
0,0,46624,45985,95537
0,0,25617,24766,95540
998,612,1136,418,95544
0,0,2278,1629,95545
10461,6420,144,26,95548
0,0,10443,9609,95550
0,0,3131,2510,95570
0,0,50000,50000,95574
13,8,4723,4093,95617
245,150,638,264,95618
45,28,1517,692,95619
13,8,2311,1646,95620
0,0,50000,50000,95624
0,0,50000,50000,95627
17,11,11930,11059,95632
0,0,2610,1865,95638
38,23,1124,467,95647
1148,704,957,396,95652
0,0,50000,50000,95662
13,8,1372,582,95665
0,0,1279,473,95666
0,0,2234,1347,95669
0,0,32707,31834,95676
1,1,2444,2088,95685
1142,701,3001,2172,95695
0,0,50000,50000,95697
776,476,1006,366,95727
0,0,50000,50000,95741
2,1,7473,6749,95744
3,1,1431,660,95769
38,23,4941,4077,95781
0,0,50000,50000,95794
6159,3780,810,255,95812
0,0,1244,430,95849
954,585,1149,731,95890
181,111,6729,6003,95900
36,22,904,335,95925
238,146,19436,18566,95938
0,0,16973,16246,95946
13,8,702,270,95954
0,0,30400,29604,95958
1,0,4589,3695,95978
238,146,1746,949,95994
872,535,271,52,95995
0,0,50000,50000,96027
0,0,12481,11605,96040
0,0,2852,2365,96041
154,95,995,306,96064
0,0,50000,50000,96073
1135,696,1641,1054,96086
0,0,50000,50000,96097
0,0,12538,11894,96099
370,227,1492,1057,96111
1,0,4419,3961,96132
0,0,3447,3059,96139
12,7,3864,3006,96141
1688,1036,1535,1070,96172
21,13,3607,2690,96178
1283,787,808,285,96179
124,76,3806,2932,96186
174,106,2301,1528,96188
102,63,9695,8879,96189
1,1,7381,6589,96207
0,0,16139,15322,96208
1,1,1109,392,96214
0,0,50000,50000,96221
0,0,4657,4300,96246
2,1,2535,1732,96251
0,0,50000,50000,96254
1008,619,709,300,96306
65,40,856,324,96308
34,21,1076,336,96309
2,1,1393,564,96311
0,0,4452,3580,96318
399,244,657,272,96325
0,0,1588,949,96329
1260,773,510,173,96337
0,0,50000,50000,96339
0,0,50000,50000,96362
6,4,15197,14580,96365
0,0,14228,13409,96371
0,0,50000,50000,96374
21,13,17313,16440,96378
0,0,4523,3842,96382
804,493,370,98,96383
0,0,50000,50000,96403
78,47,2192,1394,96408
0,0,35628,34931,96411
0,0,50000,50000,96413
0,0,50000,50000,96418
3,2,2141,1277,96430
0,0,23117,22364,96435
0,0,17479,16655,96441
0,0,32894,32050,96450
9,5,5453,4672,96458
0,0,50000,50000,96473
3697,2269,424,102,96480
0,0,50000,50000,96487
0,0,50000,50000,96504
7,4,1478,648,96506
3,1,988,373,96510
994,610,621,78,96519
3,1,847,340,96529
0,0,25909,25111,96535
0,0,50000,50000,96544
0,0,23727,22871,96547
320,196,917,278,96551
0,0,50000,50000,96553
0,0,14172,13366,96557
0,0,7245,6469,96558
12,7,3180,2379,96562
1282,787,1440,706,96578
6,3,1704,865,96600
693,425,1252,459,96603
0,0,3885,3246,96625
342,210,500,93,96656
22,13,2716,1823,96660
291,178,741,191,96668
1,0,4379,3971,96669
0,0,10634,9825,96678
0,0,21433,20725,96681
2,1,2117,1267,96690
7657,4699,241,49,96691
0,0,23922,23296,96697
0,0,3759,2890,96701
45,28,864,429,96707
